machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,fault_present
CAT-DZ-001,4,2025-01-01 05:27:00,1668.4,48.0,60.7,0.552906,2.979577,0.108667,-0.697182,2.929455,1188.1743,1548.8765,83.0078,56.1523,35.377481,3.783103,3.788548,4.598852,22069.6431,-15.7505,normal,0
CAT-DZ-001,4,2025-01-01 05:30:00,1664.2,46.4,59.4,0.644844,3.141037,-1.058078,-0.224433,2.738398,1176.6166,1551.9148,56.1523,26.8555,41.269409,3.859225,3.19017,3.599557,27758.2266,-14.9468,normal,0
CAT-DZ-001,4,2025-01-01 05:31:00,1653.0,47.4,62.2,0.543908,2.512555,0.643353,1.135287,2.891161,1216.2225,1548.8031,109.8633,26.8555,34.802338,3.80309,3.820705,4.664688,23814.0058,-16.0155,normal,0
CAT-DZ-001,4,2025-01-01 05:35:00,1556.7,57.0,66.6,0.690805,3.437192,-1.406001,-0.154282,3.214977,1336.9492,1592.8255,78.125,26.8555,44.223008,3.69492,3.514886,3.753694,40247.9639,-16.0422,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:39:00,1472.3,62.5,71.0,0.804621,4.625064,-0.642334,0.805521,3.027387,1596.7646,1628.5082,48.8281,24.4141,51.48338,3.495273,3.622646,4.145636,76261.3821,-17.4698,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:41:00,1412.7,70.5,75.0,0.6514,3.399368,-0.211476,0.662584,2.761849,1218.5286,1553.5113,95.2148,46.3867,41.711538,3.7957,3.423931,4.030624,36382.4598,-16.2044,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:45:00,1364.4,71.4,76.6,0.630434,2.771579,-1.159911,0.029574,2.294289,1244.3492,1551.2726,68.3594,46.3867,40.337953,3.96809,2.651269,2.988217,35208.1063,-16.1765,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:46:00,1309.8,73.2,82.2,0.560254,2.700247,-0.61241,-0.006591,2.638285,1507.3193,1624.6258,92.7734,43.9453,35.847531,3.910114,3.180951,3.657699,32910.177,-16.6597,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:50:00,1284.6,74.1,86.2,1.006734,4.372251,-1.127289,0.196084,2.358171,1238.2308,1573.358,63.4766,21.9727,64.450225,3.862086,2.658841,2.888143,76919.439,-15.5915,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:51:00,1254.0,74.6,87.5,0.864425,5.979953,-1.155295,0.20416,5.099188,1335.6563,1592.2259,63.4766,21.9727,55.3305,3.440159,5.757952,6.336653,80925.7807,-17.2241,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:55:00,1238.0,79.2,87.6,0.668192,3.74233,-0.200191,-0.795238,2.891668,1380.5505,1583.6671,65.918,41.5039,42.756305,3.656526,3.475234,3.922077,51842.7661,-17.8061,misalignment_early,1
CAT-DZ-001,4,2025-01-01 05:58:00,1219.2,80.9,90.7,0.892732,4.428188,0.133841,0.536951,2.823763,1321.1911,1592.9684,61.0352,19.5312,57.123567,3.831454,3.690738,4.477653,67272.7107,-16.1068,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:01:00,1222.4,82.9,94.8,0.777119,5.685281,-0.748562,0.225488,4.882458,1407.8452,1612.2846,61.0352,19.5312,49.762425,3.433281,5.908297,6.919477,81097.9068,-17.9492,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:03:00,1204.5,84.7,93.4,0.596189,4.479203,-0.98403,-0.186378,5.037828,1441.0209,1626.8824,100.0977,19.5312,38.154879,3.428534,5.811569,6.50437,58280.3998,-18.5355,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:04:00,1178.6,88.2,93.4,0.942763,4.6394,-0.916929,0.415841,2.633465,1661.9711,1645.7615,39.0625,39.0625,60.328281,3.808714,3.149275,3.655836,107610.4226,-17.4267,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:05:00,1168.7,89.9,93.5,0.603675,3.503487,-0.102804,-0.802755,3.061453,1582.9854,1637.8489,58.5938,58.5938,38.62667,3.652582,3.778989,4.388707,45406.7913,-17.5942,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:08:00,1157.1,85.9,93.2,0.538161,4.322393,-0.461908,-0.377756,4.323573,1498.6441,1607.5117,95.2148,19.5312,34.433961,3.392037,5.42688,6.515815,41487.8414,-18.2151,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:10:00,1144.8,88.0,94.5,0.720046,3.701086,0.031859,-0.825375,3.167523,1576.9961,1636.7121,41.5039,19.5312,46.085907,3.750126,4.065258,4.899348,97477.2694,-19.306,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:12:00,1128.8,87.6,95.9,0.475209,2.278207,-0.919644,0.310462,2.629272,1478.3576,1616.276,56.1523,19.5312,30.421353,3.904438,3.035412,3.374761,36736.4503,-18.977,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:14:00,1120.8,87.4,91.7,0.790116,6.582601,-0.17218,-0.349724,5.230738,1578.4839,1646.7292,56.1523,19.5312,50.555158,3.357724,6.736178,8.231251,95641.4497,-18.464,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:15:00,1122.5,89.0,91.1,1.010114,4.676554,-1.21404,0.332023,2.433626,1488.4541,1622.8302,39.0625,19.5312,64.696001,3.782806,2.842551,3.246497,150766.3432,-18.0672,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:19:00,1118.8,88.1,89.5,0.700781,3.488776,-0.54655,-0.176582,2.642301,1353.3867,1578.8326,73.2422,19.5312,44.841003,3.898392,3.23262,3.784892,65220.1365,-18.1412,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:22:00,1108.0,84.2,89.9,1.145467,5.155767,-0.454243,-0.379942,2.351465,1541.2056,1645.448,36.6211,36.6211,73.293352,3.957744,2.944153,3.501997,188523.7084,-18.2865,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:26:00,1111.2,86.8,87.8,0.896032,4.27183,-0.759698,0.065726,2.564051,1438.5519,1617.871,56.1523,19.5312,57.34846,3.9267,3.143358,3.701206,114605.7586,-18.4149,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:29:00,1106.1,89.5,89.8,0.890644,3.852702,-1.048665,0.391939,2.343822,1444.9526,1630.1867,29.2969,19.5312,57.042204,3.920701,2.665624,2.938376,93955.483,-17.1541,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:30:00,1088.1,90.9,91.2,0.637851,3.467152,-0.705259,-0.205472,2.954572,1498.0544,1622.3536,53.7109,36.6211,40.827012,3.803007,3.617786,4.242032,52932.6494,-17.7602,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:31:00,1082.2,90.4,88.9,0.632027,4.002252,-0.259691,0.493443,3.652254,1529.0933,1642.2471,58.5938,36.6211,40.47314,3.636241,4.506665,5.29204,74202.6405,-19.4633,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:34:00,1109.2,90.0,90.7,0.833562,3.976313,-0.881415,-0.102452,2.405517,1369.1693,1584.4821,56.1523,19.5312,53.363893,3.942993,2.874297,3.316264,98016.9283,-18.6177,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:38:00,1108.8,89.9,91.3,0.836422,5.212368,-0.686976,0.418477,3.255868,1337.8219,1575.9564,56.1523,19.5312,53.553066,3.6404,3.862469,4.401219,97146.529,-18.4589,misalignment_early,1
CAT-DZ-001,4,2025-01-01 06:41:00,1348.3,85.8,88.9,0.804762,5.164099,-0.946715,0.283307,3.523725,1466.2008,1609.7211,65.918,21.9727,51.498107,3.587288,4.122539,4.680231,83972.8534,-18.0067,normal,0
CAT-DZ-001,4,2025-01-01 06:44:00,1540.7,80.4,84.0,0.570252,3.328156,-0.591072,0.319168,3.253858,1517.7742,1634.2034,51.2695,51.2695,36.500088,3.724666,4.024554,4.783532,38223.5962,-17.271,normal,0
CAT-DZ-001,4,2025-01-01 06:45:00,1691.4,76.3,82.8,0.895203,5.503605,-0.639772,-0.856349,3.343435,1495.745,1630.9747,56.1523,29.2969,57.307003,3.341258,3.970438,4.517447,101573.0638,-17.4545,normal,0
CAT-DZ-001,4,2025-01-01 06:46:00,1801.8,74.4,82.1,0.630138,3.816773,-0.415583,-0.192352,3.040331,1355.9338,1578.05,122.0703,29.2969,40.320404,3.73237,3.757873,4.400838,57756.5039,-18.3701,normal,0
CAT-DZ-001,4,2025-01-01 06:47:00,1907.6,72.7,79.3,0.785341,5.921632,-0.677007,-0.649165,4.547158,1545.0702,1615.1388,95.2148,31.7383,50.250997,3.332269,5.333448,5.985617,70766.0674,-17.2253,normal,0
CAT-DZ-001,4,2025-01-01 06:49:00,1972.6,72.4,78.5,0.60923,3.076237,-0.105019,-0.375008,2.837308,1315.7048,1589.5663,102.5391,65.918,38.981998,3.879956,3.532692,4.116693,35786.2871,-16.2776,normal,0
CAT-DZ-001,4,2025-01-01 06:51:00,2050.4,70.4,77.6,0.758183,4.11363,-0.687097,0.607921,2.74367,1739.5643,1636.4883,68.3594,34.1797,48.512148,3.721944,3.261733,3.693543,69289.0423,-17.4175,normal,0
CAT-DZ-001,4,2025-01-01 06:53:00,2123.8,68.3,79.4,0.687097,6.566067,-0.381043,0.658187,6.263326,1465.1239,1613.8827,107.4219,36.6211,43.977553,3.131895,7.468448,8.553384,76959.5119,-19.0349,normal,0
CAT-DZ-001,4,2025-01-01 06:57:00,2158.8,68.3,81.0,0.600648,2.683834,-0.717019,-0.430793,2.235135,1209.3348,1536.1743,144.043,36.6211,38.443378,3.943372,2.709864,3.151861,31562.8592,-16.3341,normal,0
CAT-DZ-001,4,2025-01-01 06:59:00,2184.8,67.9,79.1,0.593663,3.418499,-0.664306,-0.43931,3.485112,1593.1632,1628.8817,146.4844,36.6211,37.985352,3.692659,4.230993,4.895362,42566.1739,-17.5095,normal,0
CAT-DZ-001,4,2025-01-01 07:01:00,2196.7,67.3,77.6,0.701689,2.863686,-1.128638,0.106225,2.185795,1437.0251,1607.9754,109.8633,36.6211,44.898794,3.954362,2.532564,2.845086,46263.76,-16.399,normal,0
CAT-DZ-001,4,2025-01-01 07:04:00,2228.0,65.4,78.6,0.596145,5.836973,0.167619,-0.689194,5.661563,1532.0837,1609.3068,148.9258,36.6211,38.14604,3.171895,7.181745,8.535089,57865.7359,-18.768,normal,0
CAT-DZ-001,4,2025-01-01 07:06:00,2257.7,60.7,76.7,0.751352,4.650737,-1.147539,-0.200286,3.831488,1456.9713,1604.9124,51.2695,36.6211,48.083327,3.592643,4.415092,4.956081,73037.7382,-18.1935,normal,0
CAT-DZ-001,4,2025-01-01 07:07:00,2267.6,63.3,79.0,0.573933,2.881241,-0.783076,0.032503,2.624098,1395.0986,1584.0034,117.1875,75.6836,36.727703,3.901337,3.106042,3.517278,40394.6962,-17.7627,normal,0
CAT-DZ-001,4,2025-01-01 07:10:00,2316.7,64.3,81.6,0.790557,3.411548,-0.965847,-0.246652,2.219029,1557.1341,1629.5666,39.0625,39.0625,50.586903,3.99791,2.647755,3.072053,69227.7024,-17.1835,normal,0
CAT-DZ-001,4,2025-01-01 07:12:00,2342.7,62.4,81.1,0.483337,2.462053,-0.694441,-0.402609,2.610811,1564.9097,1610.7246,156.25,39.0625,30.926053,3.85247,3.177536,3.711361,26540.7787,-17.3631,normal,0
CAT-DZ-001,4,2025-01-01 07:13:00,2366.1,65.9,84.1,0.694649,3.936165,-1.100919,0.121673,3.18949,1493.314,1607.9886,43.9453,39.0625,44.448935,3.695082,3.648162,4.020839,60284.2492,-17.7599,normal,0
CAT-DZ-001,4,2025-01-01 07:14:00,2357.8,63.3,83.5,0.668521,4.271229,-0.52976,0.386756,3.774747,1637.1639,1634.7673,117.1875,39.0625,42.77491,3.550923,4.605599,5.365681,53304.23,-17.3858,normal,0
CAT-DZ-001,4,2025-01-01 07:18:00,2375.3,62.1,83.5,0.488156,3.18881,0.033853,0.731833,3.610294,1379.2146,1591.0884,158.6914,39.0625,31.240703,3.558795,4.655083,5.604081,32104.24,-18.0131,normal,0
CAT-DZ-001,4,2025-01-01 07:19:00,2390.6,60.8,82.6,0.909154,3.40967,-0.747132,-0.726572,2.342502,1381.529,1596.3441,80.5664,39.0625,58.181472,3.94444,2.78944,3.168103,62711.1104,-15.4917,normal,0
CAT-DZ-001,4,2025-01-01 07:21:00,2402.8,61.4,82.4,0.435989,2.427944,-0.174633,-0.317783,2.866545,1218.7349,1525.7891,200.1953,39.0625,27.898396,3.791791,3.653893,4.401614,17829.7269,-16.6924,normal,0
CAT-DZ-001,4,2025-01-01 07:23:00,2387.3,61.7,84.0,0.887949,4.059407,-0.779919,-0.335761,2.352874,1455.1334,1617.0643,80.5664,39.0625,56.818007,3.965219,2.810106,3.220335,85945.7253,-17.1524,normal,0
CAT-DZ-001,4,2025-01-01 07:25:00,2374.9,61.3,81.6,0.427553,2.265354,-0.411936,0.432361,2.650083,1494.3663,1612.1236,151.3672,119.6289,27.356726,3.846542,3.283884,3.862224,28765.4023,-18.807,normal,0
CAT-DZ-001,4,2025-01-01 07:26:00,2373.3,61.0,81.8,0.490571,3.070361,0.335397,0.827367,3.267139,1366.9858,1575.0015,158.6914,78.125,31.388933,3.633501,4.145829,4.880589,34317.1029,-18.33,normal,0
CAT-DZ-001,4,2025-01-01 07:27:00,2378.4,63.5,80.6,0.527885,2.708857,0.080701,-0.726686,2.929085,1384.6434,1576.4948,119.6289,39.0625,33.776799,3.841462,3.72398,4.440428,34409.2228,-17.601,normal,0
CAT-DZ-001,4,2025-01-01 07:28:00,2377.8,62.1,78.5,0.894054,4.962944,-1.39073,0.081775,3.533333,1450.8216,1594.3938,80.5664,39.0625,57.21447,3.632876,3.922424,4.260192,120713.0545,-18.609,normal,0
CAT-DZ-001,4,2025-01-01 07:31:00,2357.3,60.0,77.1,0.530253,2.593176,-1.05244,-0.174851,2.809471,1399.3893,1575.7458,158.6914,39.0625,33.92796,3.872565,3.3149,3.8107,39329.8635,-18.365,normal,0
CAT-DZ-001,4,2025-01-01 07:35:00,2356.5,58.8,74.8,0.678269,3.753729,-1.184016,-0.078512,3.364639,1694.1724,1610.122,39.0625,39.0625,43.399084,3.715268,3.888521,4.381502,65015.1936,-18.2969,normal,0
CAT-DZ-001,4,2025-01-01 07:39:00,2358.8,59.4,74.5,0.890455,4.718035,-0.716828,0.452256,2.791683,1464.0984,1606.4581,78.125,39.0625,56.983477,3.740755,3.397854,4.005859,90386.9975,-17.2769,normal,0
CAT-DZ-001,4,2025-01-01 07:40:00,2344.4,61.4,75.4,0.528651,6.799214,-0.060472,-0.515182,6.740512,1775.0949,1624.3038,117.1875,39.0625,33.825502,2.883064,8.01237,9.109,71946.0601,-21.0297,normal,0
CAT-DZ-001,4,2025-01-01 07:44:00,2209.1,58.1,77.8,1.010947,4.328377,-1.005177,0.050143,2.216835,1585.3027,1621.3918,73.2422,36.6211,64.688549,4.010642,2.621618,3.006066,120911.8536,-17.6708,imbalance_early,1
CAT-DZ-001,4,2025-01-01 07:48:00,2096.8,59.0,76.9,0.640362,3.854741,-1.073137,0.029691,3.680154,1415.24,1596.5004,104.9805,34.1797,40.976912,3.657488,4.214665,4.66359,52111.2307,-18.1819,imbalance_early,1
CAT-DZ-001,4,2025-01-01 07:50:00,1996.9,57.4,77.5,0.529005,2.334846,-0.78145,-0.200122,2.343734,1369.109,1582.8534,134.2773,34.1797,33.849648,4.000896,2.813707,3.227156,38536.213,-18.1347,imbalance_early,1
CAT-DZ-001,4,2025-01-01 07:54:00,1930.0,55.2,76.6,0.69973,3.156282,-0.674267,-0.094873,2.372502,1380.8064,1596.316,65.918,31.7383,44.780034,3.968222,2.923299,3.450955,55123.1867,-17.2338,imbalance_early,1
CAT-DZ-001,4,2025-01-01 07:56:00,1853.5,53.5,77.5,0.558509,2.871735,-0.222528,0.181967,2.693942,1365.8993,1596.4331,122.0703,31.7383,35.747863,3.837242,3.493919,4.296382,36023.2553,-17.1654,imbalance_early,1
CAT-DZ-001,4,2025-01-01 07:59:00,1779.4,54.1,77.1,0.897604,5.320892,-0.563463,-0.012562,3.68345,1588.9974,1626.4025,58.5938,29.2969,57.436407,3.708745,4.546463,5.347709,120884.9726,-18.6136,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:03:00,1748.5,53.8,76.9,0.695911,3.837793,-0.562935,0.092064,2.840482,1607.0107,1628.4853,87.8906,29.2969,44.527555,3.702695,3.471441,4.052068,48914.7807,-16.7193,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:05:00,1731.3,51.1,79.6,0.955994,3.913607,-1.132693,-0.273629,2.052411,1444.6241,1626.8311,58.5938,29.2969,61.178155,3.989495,2.346678,2.597474,83842.2929,-16.2924,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:07:00,1688.3,47.5,82.5,0.727891,3.241278,-1.025394,-0.361946,2.263102,1357.7066,1576.4894,56.1523,29.2969,46.583239,3.921854,2.634309,2.974239,61693.3724,-17.7214,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:08:00,1658.8,46.3,83.2,0.599626,2.496861,-1.221305,0.317905,2.257745,1392.497,1603.8904,83.0078,26.8555,38.374412,3.952752,2.557357,2.817176,50436.961,-18.477,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:12:00,1647.7,45.6,83.8,0.371717,2.848179,-0.77242,-0.167649,4.501765,1562.0446,1616.7139,163.5742,26.8555,23.784215,3.465435,5.253921,5.887932,32000.1584,-20.2814,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:13:00,1638.0,45.1,80.9,1.15649,4.583273,-1.334666,-0.177565,2.027851,1693.3968,1645.1043,29.2969,26.8555,74.008391,3.987459,2.271212,2.48652,228889.1512,-18.9377,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:17:00,1633.5,47.2,83.6,0.697256,2.997156,-1.022466,-0.045583,2.351347,1463.2973,1623.5109,80.5664,26.8555,44.614787,3.986503,2.720303,3.026984,54539.4919,-17.0117,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:19:00,1634.7,48.1,85.0,0.713904,5.624468,-0.063032,0.822776,5.223449,1619.0421,1645.4835,53.7109,26.8555,45.684109,3.352019,6.443546,7.508196,93697.6744,-19.0892,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:20:00,1606.0,50.3,85.3,0.459377,2.072354,-1.018475,-0.289334,2.411892,1504.2071,1613.121,107.4219,53.7109,29.393243,3.953169,2.808523,3.156704,27878.5488,-17.8985,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:22:00,1585.2,49.0,86.3,0.829148,3.321939,-1.290199,0.057233,2.009591,1495.7364,1628.2398,29.2969,26.8555,53.061515,4.009588,2.256092,2.466517,64722.5326,-16.2683,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:24:00,1586.3,46.5,88.9,0.824883,4.021084,-1.172327,0.088462,3.009477,1527.2487,1631.2299,31.7383,26.8555,52.785607,3.848766,3.423152,3.77916,77565.5513,-17.2596,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:27:00,1580.3,46.6,86.9,0.568758,3.132427,-0.47383,-0.586868,2.75599,1403.6379,1591.9566,104.9805,26.8555,36.391922,3.763736,3.367567,3.933556,41271.2029,-18.0272,imbalance_early,1
CAT-DZ-001,4,2025-01-01 08:29:00,1498.6,47.7,78.6,0.796644,4.859052,-1.018687,-0.220192,3.67361,1687.3875,1628.3613,29.2969,24.4141,50.973257,3.624489,4.274287,4.798749,117532.3004,-19.2366,normal,0
CAT-DZ-001,4,2025-01-01 08:33:00,1416.4,49.0,70.5,0.768538,3.103072,-1.213059,0.185,2.182653,1489.8174,1622.2338,48.8281,24.4141,49.177593,4.021769,2.481306,2.744581,65442.1397,-17.2543,normal,0
CAT-DZ-001,4,2025-01-01 08:36:00,1369.4,50.1,64.0,0.572481,4.923877,-0.338118,-0.242168,6.00023,1510.7995,1630.3839,68.3594,21.9727,36.630465,3.368024,7.246316,8.327962,54031.5127,-18.9043,normal,0
CAT-DZ-001,4,2025-01-01 08:38:00,1344.5,52.7,61.6,0.823562,4.442072,-1.009157,0.32299,3.07421,1524.7939,1637.1425,43.9453,21.9727,52.702383,3.734257,3.500514,3.829289,81873.8954,-17.4247,normal,0
CAT-DZ-001,4,2025-01-01 08:39:00,1309.4,56.5,64.1,0.418538,2.059774,-0.632409,-0.034771,2.461679,1357.5559,1582.6239,122.0703,21.9727,26.78097,3.936792,2.986706,3.460576,18221.8097,-17.0567,normal,0
CAT-DZ-001,4,2025-01-01 08:40:00,1276.8,55.8,63.5,0.532266,2.515002,-0.194303,-0.845829,2.7305,1358.1157,1598.4601,63.4766,21.9727,34.083471,3.837801,3.33338,3.842962,29358.9314,-16.7574,normal,0
CAT-DZ-001,4,2025-01-01 08:42:00,1273.2,55.0,62.9,0.851959,3.578342,-0.893244,0.394603,2.346116,1382.0722,1596.314,56.1523,21.9727,54.514597,3.899321,2.832592,3.296646,74512.7778,-17.232,normal,0
CAT-DZ-001,4,2025-01-01 08:45:00,1259.7,57.2,63.0,0.717387,3.707442,-0.04704,0.808989,3.281627,1436.7503,1619.0883,63.4766,21.9727,45.922478,3.77718,4.21114,5.105695,63466.6423,-17.3478,normal,0
CAT-DZ-001,4,2025-01-01 08:49:00,1234.8,56.6,61.5,0.643279,3.894908,-0.302831,0.599109,3.928641,1405.4306,1616.4157,80.5664,19.5312,41.187679,3.677011,4.756273,5.441293,52842.3416,-17.9491,normal,0
CAT-DZ-001,4,2025-01-01 08:53:00,1213.7,57.0,62.1,0.538355,2.630644,-0.176889,0.46207,2.631487,1427.1145,1603.0879,80.5664,19.5312,34.450765,3.884356,3.39342,4.144393,35643.8691,-17.6521,normal,0
CAT-DZ-001,4,2025-01-01 08:56:00,1221.1,55.0,59.0,0.607385,2.741783,-0.972957,0.21772,2.320973,1441.4464,1627.6396,80.5664,19.5312,38.878869,3.950096,2.729273,3.114395,50812.905,-18.0422,normal,0
CAT-DZ-001,4,2025-01-01 08:58:00,1224.8,50.7,56.4,0.486985,3.559245,-0.695424,0.018256,5.062266,1616.0836,1644.7399,80.5664,41.5039,31.159545,3.531766,6.05726,6.985608,55028.2528,-20.2888,normal,0
CAT-DZ-001,4,2025-01-01 09:01:00,1206.7,48.6,55.6,0.55185,3.747438,0.032352,0.692985,3.656622,1478.287,1623.6485,80.5664,19.5312,35.30992,3.559059,4.604027,5.427154,51843.4655,-18.953,normal,0
CAT-DZ-001,4,2025-01-01 09:03:00,1199.9,48.9,54.3,0.432205,2.25706,-0.911711,0.261807,2.942924,1520.32,1643.2865,85.4492,19.5312,27.656674,3.788668,3.541141,4.126165,32969.4572,-18.9571,normal,0
CAT-DZ-001,4,2025-01-01 09:06:00,1226.7,48.6,52.8,0.445814,2.680156,-0.408808,-0.009928,3.390192,1471.8297,1620.3007,102.5391,19.5312,28.542314,3.751326,4.233002,5.034304,34922.5487,-19.1121,normal,0
CAT-DZ-001,4,2025-01-01 09:10:00,1249.5,51.1,50.7,0.68078,4.607688,-0.049097,0.390634,3.831754,1450.7038,1618.6997,63.4766,41.5039,43.561277,3.531877,4.872195,5.80888,72962.4129,-18.8662,normal,0
CAT-DZ-001,4,2025-01-01 09:11:00,1226.3,47.0,52.1,0.481899,2.453657,-0.637386,-0.042774,2.558267,1443.8834,1607.5556,100.0977,19.5312,30.834606,3.88595,3.166761,3.758871,41169.9492,-19.3976,normal,0
CAT-DZ-001,4,2025-01-01 09:13:00,1235.1,47.4,53.6,0.604104,3.362918,-0.764165,-0.283919,2.987732,1492.6472,1625.6217,61.0352,19.5312,38.690561,3.733975,3.622879,4.231325,51750.7739,-17.9284,normal,0
CAT-DZ-001,4,2025-01-01 09:15:00,1224.2,48.3,56.2,0.796545,3.268861,-1.203938,-0.435029,2.302828,1499.2328,1630.1663,41.5039,19.5312,50.999314,3.901371,2.566816,2.778369,92210.3188,-18.2597,normal,0
CAT-DZ-001,4,2025-01-01 09:16:00,1209.3,47.8,59.3,0.616875,2.981064,-0.109698,-0.671165,2.824457,1489.9533,1629.3006,80.5664,19.5312,39.476094,3.869648,3.593989,4.327288,51303.5346,-17.7443,normal,0
CAT-DZ-001,4,2025-01-01 09:18:00,1219.5,47.9,59.9,0.588253,2.650468,-0.661432,0.611082,2.567981,1448.3463,1608.9648,80.5664,19.5312,37.63926,3.903865,3.049536,3.4658,54412.6329,-18.8384,normal,0
CAT-DZ-001,4,2025-01-01 09:19:00,1240.7,49.4,57.8,0.595195,5.882398,-0.463978,0.416613,4.961133,1463.3858,1621.8619,83.0078,41.5039,38.090287,3.126304,5.779356,6.394785,62019.1987,-19.1704,normal,0
CAT-DZ-001,4,2025-01-01 09:23:00,1297.6,53.5,61.0,0.819978,4.204542,0.343068,-1.169756,3.20677,1603.5701,1612.8074,73.2422,21.9727,52.465944,3.607246,4.108646,4.860143,315163.6078,-19.8879,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:25:00,1318.1,54.3,67.2,1.014805,7.36308,-0.56355,0.582982,4.344496,1982.7358,1578.0668,43.9453,21.9727,64.932239,3.44049,5.128511,5.769031,580606.9263,-20.1164,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:27:00,1367.6,56.7,66.8,1.657542,9.233683,-1.013407,0.269731,3.546817,1777.4743,1625.9968,46.3867,21.9727,106.157373,3.719659,4.18798,4.793145,1047889.7871,-20.4108,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:28:00,1400.8,55.7,70.5,1.095038,5.586256,-0.057631,-0.872256,2.95222,1628.6437,1638.2195,70.8008,24.4141,70.073099,3.74685,3.746052,4.478566,541150.5366,-19.6469,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:30:00,1426.7,56.6,70.9,1.188143,5.963102,-0.216218,-0.860339,2.895536,1703.5402,1620.9958,70.8008,24.4141,76.024256,3.759563,3.613197,4.258778,612247.7115,-20.956,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:32:00,1445.3,61.3,72.9,1.034955,6.883242,-0.117957,0.709819,3.762397,1780.1648,1623.5125,70.8008,24.4141,66.224443,3.532793,4.719398,5.564716,604497.6475,-20.7134,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:33:00,1473.9,59.4,73.6,1.559275,8.088865,-0.855938,-0.384554,2.790667,1846.713,1610.7646,73.2422,24.4141,99.778791,3.819976,3.338614,3.856764,811788.0978,-20.4553,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:35:00,1482.2,61.6,72.3,1.332958,6.979551,-0.459048,-0.487678,2.972236,1891.2577,1717.7651,75.6836,48.8281,85.296363,3.846617,3.641454,4.237511,1292030.6991,-20.8465,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:36:00,1495.9,61.9,74.7,1.112077,6.071806,-0.360348,-0.190946,2.944942,1665.6415,1609.4735,78.125,24.4141,71.174797,3.828039,3.673036,4.35995,834515.6096,-20.5352,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:39:00,1507.6,63.0,73.2,1.453402,7.85259,-0.635468,0.38532,3.19901,1846.5587,1697.234,75.6836,24.4141,93.055153,3.798974,3.919515,4.581043,1134429.1507,-21.7411,combined_fault,1
CAT-DZ-001,4,2025-01-01 09:40:00,1533.1,59.6,73.8,1.447004,7.411267,-0.717677,-0.277683,2.56153,1727.6953,1610.5768,75.6836,24.4141,92.644781,3.869211,3.106553,3.619905,1444531.3658,-20.4822,combined_fault,1
