machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,is_early_fault,fault_severity
CAT-EX-002,1,2025-01-01 10:17:00,1051.5,62.5,102.0,0.871576,8.910261,-0.165375,0.003622,6.028273,2021.242,1689.0135,3249.5117,17.0898,55.780244,3.204417,7.466333,8.85843,1050065.6294,-20.3426,bearing_wear_early,1,0.3335
CAT-EX-002,1,2025-01-01 03:11:00,830.4,22.4,104.1,0.863326,9.18764,0.262451,-0.133782,7.763707,2186.5533,1578.8473,2099.6094,14.6484,55.322701,3.18122,9.392201,10.826364,1279471.5532,-28.3758,bearing_wear_early,1,0.1398
CAT-TB-002,3,2025-01-01 17:10:00,544.0,73.7,83.5,1.858716,13.032991,-1.352871,-0.002737,4.970265,1927.593,1646.9385,9.7656,9.7656,119.262068,3.329906,5.485151,5.940967,967378.2199,-21.0919,imbalance_severe,0,0.652
CAT-TB-002,3,2025-01-01 11:02:00,2077.3,88.6,42.5,0.507042,5.772055,0.774232,-0.358941,9.011853,1960.9537,1605.5485,173.3398,34.1797,32.445706,3.092846,10.870741,12.448501,162202.8314,-24.5311,normal,0,0.0
CAT-TB-001,2,2025-01-01 19:39:00,1896.0,27.7,76.2,0.561405,4.430652,-0.486614,0.561218,4.682329,1607.0786,1627.4949,63.4766,31.7383,35.921206,3.226195,5.831125,6.936208,30837.851,-16.763,normal,0,0.0
CAT-TB-002,3,2025-01-01 19:24:00,492.3,31.1,78.2,0.728029,7.11236,0.758542,-0.159728,6.577769,1908.0485,1659.452,3535.1562,24.4141,46.584711,3.23962,8.339851,9.740448,1033859.2302,-18.9491,combined_fault,0,0.8606
CAT-TB-002,3,2025-01-01 06:48:00,2787.3,25.4,82.0,1.759514,17.076024,-1.18005,0.180147,5.486469,2121.1366,1566.8428,46.3867,46.3867,112.582194,2.896042,6.038198,6.523451,809249.0261,-20.6722,imbalance_severe,0,0.659
CAT-EX-001,0,2025-01-01 15:15:00,1882.1,92.6,41.3,0.625288,6.431585,-0.482705,0.430154,5.886218,2032.5176,1603.5939,156.25,31.7383,40.01135,3.107695,7.024989,8.06078,335169.5813,-25.9022,normal,0,0.0
CAT-TB-001,2,2025-01-01 09:25:00,1081.4,29.7,70.2,0.478077,5.844412,-0.190732,-0.301915,7.08746,1747.2571,1642.8291,53.7109,17.0898,30.594287,2.888495,8.199912,9.184455,77526.7236,-22.285,imbalance_early,1,0.1027
CAT-TB-002,3,2025-01-01 13:44:00,1696.4,77.5,50.5,0.550867,3.596079,-0.086877,0.899333,4.222556,1468.25,1623.7234,75.6836,56.1523,35.256526,3.434256,5.373025,6.466375,41094.8303,-18.1741,misalignment_early,1,0.1174
CAT-TB-001,2,2025-01-01 11:02:00,1697.8,71.4,95.0,0.27205,2.299757,-1.243543,-0.173234,5.270545,1510.1042,1624.8836,136.7188,29.2969,17.413386,3.155658,5.78122,6.184824,15971.304,-20.4232,normal,0,0.0
CAT-TB-002,3,2025-01-01 17:57:00,2021.2,63.8,51.3,0.72494,8.307012,0.585025,0.121189,5.888686,2171.5071,1564.236,3320.3125,34.1797,46.38507,3.118563,7.452736,8.787447,2327095.9823,-20.9646,bearing_wear_severe,0,0.9561
CAT-EX-001,0,2025-01-01 02:47:00,2024.1,52.2,113.6,0.811497,6.127628,-0.807747,-0.468057,4.789484,1911.6298,1618.6229,957.0312,34.1797,51.927437,3.398098,5.552202,6.172574,827556.231,-19.172,bearing_wear_early,1,0.28
CAT-DZ-001,4,2025-01-01 16:59:00,725.2,43.6,46.9,0.504454,4.548144,-0.36524,0.180401,6.248793,2202.4339,1545.9445,2395.0195,12.207,32.281572,3.333155,7.465158,8.516072,425235.0051,-25.7715,bearing_wear_early,1,0.2198
CAT-EX-002,1,2025-01-01 23:01:00,2434.6,30.5,93.3,0.794361,6.901202,-0.963019,-0.05569,4.891283,1925.7475,1627.7242,80.5664,41.5039,50.832487,3.270788,5.593188,6.214669,376983.2237,-24.5061,imbalance_severe,0,0.6766
CAT-TB-002,3,2025-01-01 08:49:00,1583.4,61.6,67.7,0.979608,8.940984,0.425238,0.957844,6.042571,1582.1505,1640.0711,104.9805,26.8555,62.681132,3.150963,7.716816,9.124281,194226.6697,-19.9432,misalignment_severe,0,0.8146
CAT-EX-002,1,2025-01-01 17:08:00,1007.1,69.8,65.1,0.460818,4.622159,-0.924753,0.325977,5.412341,1570.119,1637.6471,83.0078,17.0898,29.488014,3.008797,6.212837,6.945827,42362.3255,-20.0261,misalignment_early,1,0.1167
CAT-TB-002,3,2025-01-01 15:51:00,2116.9,82.0,117.0,1.030742,6.551632,-1.044835,0.21033,4.523338,1319.3558,1575.4118,107.4219,70.8008,65.952479,3.54504,5.185058,5.74359,64860.1038,-14.5015,misalignment_severe,0,0.8612
CAT-TB-001,2,2025-01-01 18:59:00,1189.4,26.5,79.0,0.374542,2.340772,-0.696514,-0.276699,4.17603,1534.7728,1649.1328,39.0625,19.5312,23.969342,3.556889,5.116143,5.964208,14807.6136,-16.9612,normal,0,0.0
CAT-DZ-001,4,2025-01-01 22:33:00,883.5,99.7,80.8,2.506382,19.874278,-0.802507,-0.060123,4.692553,2321.2645,1538.9604,43.9453,14.6484,160.376078,3.451603,5.532772,6.290292,6015528.6674,-26.272,imbalance_severe,0,0.8134
CAT-EX-002,1,2025-01-01 14:58:00,1005.1,85.3,61.3,0.754756,6.75594,-0.915764,0.190868,5.086851,2080.4371,1604.9442,65.918,17.0898,48.304637,3.283664,5.881511,6.580072,383579.8056,-24.7793,normal,0,0.0
CAT-TB-001,2,2025-01-01 15:55:00,2295.5,68.6,107.4,1.668104,9.666569,-1.282533,-0.19833,3.971537,1787.3721,1646.9327,39.0625,39.0625,106.751406,3.578815,4.483836,4.976676,738382.6607,-20.8664,imbalance_severe,0,0.7464
CAT-EX-002,1,2025-01-02 03:38:00,2801.0,50.8,40.7,0.776748,5.297012,-0.105171,0.390536,4.297183,1526.6708,1616.9905,92.7734,46.3867,49.699759,3.485175,5.568607,6.851151,64389.576,-17.1678,imbalance_early,1,0.2479
CAT-DZ-001,4,2025-01-02 05:28:00,916.9,88.8,61.1,0.745308,5.788945,-0.172794,-0.405287,5.875787,1674.4174,1650.3768,61.0352,14.6484,47.724469,3.342126,7.122976,8.156754,148414.6275,-20.9664,normal,0,0.0
CAT-TB-002,3,2025-01-01 22:26:00,2452.3,57.3,44.6,0.356531,4.266914,1.019834,0.614981,6.31625,1785.7252,1615.3464,205.0781,80.5664,22.814817,2.968237,8.3086,10.119026,63571.3434,-23.3931,normal,0,0.0
CAT-EX-002,1,2025-01-01 15:20:00,2313.0,41.0,103.7,0.53625,4.932478,0.186334,0.021062,6.04233,1577.7405,1635.8392,117.1875,39.0625,34.312143,3.193889,7.965389,9.86765,43273.7225,-18.5591,misalignment_early,1,0.1624
CAT-DZ-001,4,2025-01-02 01:11:00,2988.0,69.6,60.7,0.676906,3.097748,-0.770073,-0.076956,2.438019,1546.2281,1612.4936,148.9258,48.8281,43.314025,3.95019,3.008707,3.596147,96179.9273,-19.8607,normal,0,0.0
CAT-EX-001,0,2025-01-01 11:36:00,875.4,57.2,118.2,1.351647,8.840484,-0.310797,0.456051,4.236044,2008.192,1540.5229,2673.3398,14.6484,86.48522,3.643352,5.191975,6.033335,4364078.7939,-16.628,combined_fault,0,0.959
CAT-EX-002,1,2025-01-02 01:44:00,1218.4,49.0,79.8,0.489337,6.340329,0.516899,-0.054772,7.839541,1976.3269,1623.9939,122.0703,41.5039,31.313547,2.97926,9.706269,11.405337,200151.469,-25.6796,misalignment_early,1,0.1237
CAT-EX-001,0,2025-01-01 12:32:00,1030.9,26.3,64.2,0.672795,8.634906,2.120722,0.05206,10.340325,2044.3625,1614.7414,34.1797,17.0898,43.048973,2.835552,13.36499,16.544554,176729.7425,-22.7841,imbalance_early,1,0.1497
CAT-EX-002,1,2025-01-01 05:24:00,756.6,32.5,73.1,0.7953,7.457456,-1.213595,0.080398,5.13056,1956.9811,1629.6201,14.6484,12.207,50.937686,3.060722,5.692751,6.177429,218061.0835,-21.9921,misalignment_early,1,0.3172
CAT-EX-001,0,2025-01-01 04:08:00,1822.2,74.9,52.3,0.568934,6.244913,1.378963,0.816026,7.246104,2091.1095,1609.99,1386.7188,29.2969,36.415557,3.075999,9.518984,11.503175,447217.4766,-27.788,normal,0,0.0
CAT-TB-002,3,2025-01-01 04:28:00,2421.1,82.6,48.3,0.662045,5.908677,0.150486,-0.141204,6.006594,1850.6191,1526.6412,1923.8281,1923.8281,42.364294,3.373711,7.428618,8.676102,1829509.5097,-21.4801,combined_fault,0,0.6613
CAT-TB-001,2,2025-01-01 17:54:00,2396.2,70.5,55.4,1.585769,12.012368,-1.258416,-0.057846,5.15879,1527.4349,1627.4031,41.5039,39.0625,101.471549,3.268631,5.725381,6.205075,323614.684,-18.1068,imbalance_severe,0,0.874
CAT-DZ-001,4,2025-01-01 12:14:00,2466.5,20.4,86.6,0.764367,8.655099,0.074107,-0.286864,6.069592,2059.3989,1692.5445,3085.9375,41.5039,48.907576,3.115882,7.470655,8.704873,846380.6785,-22.4924,bearing_wear_early,1,0.3251
CAT-DZ-001,4,2025-01-02 01:14:00,2134.3,22.2,98.0,0.986775,5.966101,-0.841551,-0.289408,3.357338,2105.8489,1580.0904,1503.9062,36.6211,63.143455,3.699672,3.925737,4.413708,1397665.0862,-28.0528,normal,0,0.0
CAT-EX-002,1,2025-01-02 07:41:00,2033.3,49.7,66.7,1.846173,22.72679,-0.37316,0.041392,6.333979,1846.556,1636.8568,34.1797,34.1797,118.131457,2.740716,7.198517,7.975476,586950.3608,-19.1566,imbalance_severe,0,0.9072
CAT-EX-002,1,2025-01-01 04:33:00,2859.2,40.9,49.2,1.446148,7.464709,-0.817466,0.197257,2.652702,2058.933,1595.7163,568.8477,48.8281,92.531787,3.87905,3.183557,3.68749,2377773.5212,-27.2316,imbalance_severe,0,0.9889
CAT-EX-002,1,2025-01-02 10:45:00,1897.7,60.7,75.9,1.231254,11.433571,-0.558238,-0.079752,6.977446,2102.7973,1610.9407,95.2148,31.7383,78.782196,3.211726,7.91758,8.646406,1063293.1225,-22.2814,combined_fault,0,0.67
CAT-TB-001,2,2025-01-01 11:37:00,2678.2,76.0,49.9,0.566885,4.771871,-0.803891,0.007089,4.952896,1438.9476,1585.5997,107.4219,43.9453,36.272203,3.331008,5.872371,6.726598,49463.0134,-19.0253,misalignment_early,1,0.2558
CAT-TB-002,3,2025-01-01 08:10:00,979.1,24.3,106.6,2.11868,20.781788,-0.626132,-0.13555,6.174988,2192.7467,1593.5719,1110.8398,17.0898,135.568522,3.218754,7.239892,8.180028,5800292.2751,-27.5066,imbalance_severe,0,0.8686
CAT-EX-001,0,2025-01-01 23:16:00,2293.6,33.8,98.2,0.384373,4.051266,-0.179751,0.31408,5.729112,1637.4069,1626.3459,190.4297,39.0625,24.594981,3.095291,6.885717,7.851766,46094.0698,-21.6368,normal,0,0.0
CAT-EX-001,0,2025-01-01 13:26:00,1480.3,20.1,73.0,0.569114,4.732494,0.090578,0.60929,5.818848,1686.7059,1645.2655,73.2422,24.4141,36.41646,3.184478,6.8749,7.611859,62737.6727,-19.6866,imbalance_early,1,0.1667
CAT-TB-001,2,2025-01-02 07:49:00,1966.6,50.2,99.8,0.343423,3.260019,0.26486,0.438471,6.258031,1572.117,1620.448,131.8359,131.8359,21.974461,3.234423,7.690471,8.780649,30404.3602,-20.8221,misalignment_early,1,0.1658
CAT-TB-001,2,2025-01-01 18:20:00,1888.1,96.5,88.3,1.930568,13.771505,-1.290419,0.171519,4.856433,1881.9731,1645.9162,31.7383,31.7383,123.527948,3.176882,5.383673,5.853942,500408.0627,-18.1965,imbalance_severe,0,0.7669
CAT-EX-002,1,2025-01-01 04:36:00,1102.3,22.0,117.6,0.574121,6.096091,-0.62481,0.356773,5.906158,1791.8825,1641.2134,73.2422,36.6211,36.740397,3.026899,6.976137,7.946955,118590.1762,-21.9919,normal,0,0.0
CAT-DZ-001,4,2025-01-02 12:02:00,2694.0,93.9,119.7,0.755111,5.949676,0.007105,0.2237,4.604594,2549.0892,1929.4512,4670.4102,4670.4102,48.316342,3.492922,5.782271,6.83749,2745678.5015,-19.3939,bearing_wear_severe,0,0.8018
CAT-TB-002,3,2025-01-02 07:29:00,2517.2,77.6,50.3,0.706195,7.444693,0.314991,-0.068598,6.332766,1951.8825,1354.2857,2128.9062,2124.0234,45.186018,3.206388,8.073838,9.721682,2961135.444,-20.8379,bearing_wear_severe,0,0.8489
CAT-EX-001,0,2025-01-01 15:02:00,740.3,47.6,103.8,0.616581,5.553402,-0.687317,-0.022385,7.128128,1688.7483,1644.4789,36.6211,12.207,39.451832,3.048795,8.305968,9.501356,54984.1818,-18.6296,normal,0,0.0
CAT-DZ-001,4,2025-01-01 04:49:00,2867.5,84.5,85.3,1.049962,7.965816,-0.846942,-0.110991,5.170425,2017.9865,1628.77,190.4297,48.8281,67.183697,3.468671,6.057117,6.853485,947408.7948,-25.7734,misalignment_early,1,0.2312
CAT-DZ-001,4,2025-01-02 05:37:00,2265.6,62.4,83.4,0.934473,7.106478,-0.358837,0.20275,4.031873,2271.5236,1546.1144,3203.125,36.6211,59.791838,3.529438,4.924534,5.711031,2451836.7906,-30.8553,normal,0,0.0
CAT-TB-001,2,2025-01-01 18:16:00,969.5,50.8,52.1,0.779189,6.565867,0.92866,0.53155,5.669538,1640.8492,1649.1882,63.4766,48.8281,49.85741,3.054379,8.147424,10.887293,112712.9808,-19.4557,misalignment_severe,0,0.7846
CAT-TB-002,3,2025-01-01 07:05:00,1177.9,51.3,69.7,0.598989,5.365097,-0.209518,-0.596458,5.387775,1709.5893,1648.962,58.5938,19.5312,38.326172,3.19444,6.566228,7.643656,40139.6704,-17.1229,normal,0,0.0
CAT-TB-002,3,2025-01-01 07:08:00,1150.0,41.3,112.6,0.805671,9.669525,0.636476,-0.447927,6.446306,1741.4507,1648.5098,75.6836,39.0625,51.551245,2.92725,8.127989,9.4915,199277.2405,-21.5439,misalignment_severe,0,0.8759
CAT-DZ-001,4,2025-01-02 03:17:00,3069.2,26.1,49.9,0.879343,5.905963,-0.970736,0.380077,3.576407,1765.161,1620.137,102.5391,51.2695,56.264227,3.41187,4.060874,4.403377,135155.7428,-17.4427,bearing_wear_early,1,0.0935
CAT-DZ-001,4,2025-01-01 18:23:00,3041.5,32.7,49.8,0.629415,6.573606,-0.410001,-0.490184,5.731586,1741.3528,1583.1384,253.9062,51.2695,40.273081,3.067452,6.849992,7.872264,372566.1935,-21.9729,bearing_wear_early,1,0.1703
CAT-TB-001,2,2025-01-01 19:30:00,985.9,23.5,68.4,0.47571,2.973298,-1.043192,-0.187764,3.866091,2114.7593,1586.0367,65.918,17.0898,30.460433,3.620767,4.401283,4.83802,221555.8009,-26.2053,normal,0,0.0
CAT-EX-001,0,2025-01-02 14:49:00,2581.5,95.7,101.7,1.803467,8.707284,-0.930066,-0.419244,2.702979,1619.589,1585.6109,85.4492,43.9453,115.405172,3.858742,3.187682,3.620657,2292552.2234,-18.3246,combined_fault,0,0.8707
CAT-TB-001,2,2025-01-01 21:54:00,1252.8,79.4,118.6,0.520877,5.545625,-0.057329,-0.528007,5.831606,2044.5508,1612.7744,124.5117,21.9727,33.337225,3.112548,7.249468,8.567922,270846.1789,-26.3817,normal,0,0.0
CAT-EX-002,1,2025-01-02 14:44:00,2821.4,77.0,118.6,0.680942,6.924304,0.334987,0.503336,6.299165,1662.4319,1629.8965,141.6016,46.3867,43.573913,3.076632,7.837278,9.17259,112336.5498,-20.5941,normal,0,0.0
CAT-TB-001,2,2025-01-01 19:27:00,1081.8,36.9,42.0,0.515547,5.254409,-0.536313,0.025278,6.239694,1995.9559,1623.8616,53.7109,36.6211,33.009342,3.195065,7.346539,8.320742,174411.8841,-24.8199,misalignment_early,1,0.2636
CAT-EX-002,1,2025-01-01 09:21:00,1227.2,77.7,66.2,0.511083,5.701447,0.445362,0.405851,6.197308,1811.035,1658.8411,61.0352,19.5312,32.723675,3.031724,8.284476,10.395584,94952.4925,-22.0973,imbalance_early,1,0.1749
CAT-TB-002,3,2025-01-01 19:56:00,1987.8,40.8,42.9,0.764932,8.045357,0.403035,-0.131997,5.566321,2079.1655,1567.1061,3159.1797,3159.1797,48.944126,3.201338,6.926993,8.127812,2489662.6117,-20.4157,bearing_wear_severe,0,0.9589
CAT-EX-001,0,2025-01-01 03:16:00,1397.2,48.3,45.4,1.048378,9.983799,0.098859,-0.043154,5.576687,2114.6434,1475.7021,2109.375,1938.4766,67.092439,3.315334,6.960361,8.17799,5341839.4164,-25.6382,bearing_wear_severe,0,0.8173
CAT-EX-001,0,2025-01-02 05:27:00,2937.3,69.8,80.4,0.434733,2.702058,-0.565817,-0.262305,3.991547,1761.6982,1635.0509,97.6562,48.8281,27.816176,3.58105,4.862586,5.583828,24090.1507,-17.8824,imbalance_early,1,0.0934
CAT-EX-002,1,2025-01-02 15:39:00,851.3,36.4,82.8,0.876369,6.949979,-0.046395,-0.488646,3.973564,1644.8985,1526.9893,2160.6445,29.2969,56.076529,3.462787,4.907395,5.715955,1330096.0466,-20.926,combined_fault,0,0.7148
CAT-DZ-001,4,2025-01-01 20:50:00,648.8,28.2,65.4,1.187628,9.71407,-0.29471,-0.199285,4.10815,2255.9985,1547.3451,2919.9219,9.7656,76.037749,3.458809,5.032629,5.85274,3525417.3004,-30.4428,normal,0,0.0
CAT-EX-001,0,2025-01-01 06:51:00,2468.3,77.7,59.1,0.554346,5.073639,-0.532233,-0.23458,4.736625,1795.5116,1625.7028,163.5742,41.5039,35.469627,3.284202,5.596045,6.322411,111014.191,-22.2837,misalignment_early,1,0.3344
CAT-EX-002,1,2025-01-01 20:05:00,604.5,52.9,100.9,0.42232,4.751213,1.299621,-0.626121,8.819219,2050.6975,1609.5263,83.0078,9.7656,27.039252,3.09394,10.965944,12.90841,179202.9045,-26.6502,normal,0,0.0
CAT-TB-001,2,2025-01-01 06:52:00,2561.0,85.3,119.5,1.595242,10.441291,-0.52579,-0.532673,4.426111,1625.9771,1523.852,2087.4023,85.4492,102.079023,3.58233,5.340553,6.154731,3923535.8773,-17.7995,combined_fault,0,0.868
CAT-TB-002,3,2025-01-02 14:34:00,2508.1,60.0,54.5,0.471008,4.023415,-0.081447,0.413364,5.56681,1719.0178,1633.6462,166.0156,41.5039,30.137591,3.26739,6.928806,8.099077,63799.8671,-21.3285,normal,0,0.0
CAT-EX-001,0,2025-01-02 13:24:00,1138.0,75.2,97.7,0.426499,4.702377,-0.040402,-0.516843,6.841857,1637.1357,1638.8654,58.5938,19.5312,27.295511,2.953699,8.47551,10.132051,47023.0893,-21.0578,normal,0,0.0
CAT-DZ-001,4,2025-01-01 21:53:00,2143.7,24.3,117.7,2.193776,20.80205,-1.046627,0.083973,4.80317,1975.7726,1619.3088,41.5039,36.6211,140.3924,3.128676,5.402975,5.92001,2885255.1985,-24.4157,imbalance_severe,0,0.7315
CAT-TB-001,2,2025-01-01 23:41:00,1114.9,47.4,47.0,0.594968,3.837141,-0.478874,0.251744,3.490107,1873.8069,1572.2053,2292.4805,19.5312,38.06931,3.679759,4.301703,5.053973,522863.2408,-23.8321,combined_fault,0,0.5376
CAT-TB-001,2,2025-01-02 01:08:00,2794.7,95.6,86.3,0.915032,6.299515,-0.183426,0.045241,3.869059,2624.3721,1685.916,4716.7969,4716.7969,58.550172,3.639885,4.799698,5.621066,4491539.9655,-24.1241,bearing_wear_severe,0,0.7102
CAT-DZ-001,4,2025-01-01 20:45:00,2713.8,28.9,44.6,1.049889,9.679568,-0.073572,0.309375,6.791962,1951.1106,1646.5299,1191.4062,46.3867,67.177046,3.31321,8.18517,9.401545,1408245.8809,-23.0342,bearing_wear_early,1,0.3482
CAT-DZ-001,4,2025-01-02 10:56:00,2394.3,83.5,61.6,1.3038,14.725536,0.534313,-0.277262,7.001412,1943.4661,1505.3501,2514.6484,39.0625,83.435846,3.121882,8.812825,10.436736,6143863.2712,-21.0684,bearing_wear_severe,0,0.7951
CAT-DZ-001,4,2025-01-01 06:33:00,2834.2,76.5,95.3,0.904454,8.529771,0.240161,-0.47191,5.986027,2245.2014,1607.0819,4367.6758,46.3867,57.871919,3.303424,7.551326,8.952687,2683055.9662,-27.7863,bearing_wear_severe,0,0.5938
CAT-EX-002,1,2025-01-02 14:34:00,874.2,30.4,81.4,0.418663,3.647962,-0.702143,-0.160994,6.7559,1932.1735,1637.4311,43.9453,14.6484,26.78824,3.27368,7.820196,8.782137,40808.3118,-20.3807,misalignment_early,1,0.2486
CAT-TB-002,3,2025-01-01 23:41:00,2076.3,53.4,113.1,0.679276,9.559724,3.00351,0.708911,11.232986,2007.7033,1632.2459,104.9805,34.1797,43.465278,2.790972,13.62417,15.861788,272613.161,-24.2869,imbalance_early,1,0.1407
CAT-TB-001,2,2025-01-02 00:09:00,2152.1,32.0,97.2,0.361986,1.797673,-0.520312,0.52734,2.974685,1601.4793,1615.2392,214.8438,107.4219,23.164608,3.886406,3.627871,4.225448,161004.6176,-16.2699,bearing_wear_early,1,0.1619
CAT-TB-001,2,2025-01-02 03:03:00,1684.6,77.2,87.9,0.860769,6.729779,-0.856242,-0.024666,4.120006,1824.0896,1642.1417,112.3047,56.1523,55.076458,3.447045,4.83716,5.462651,283277.9951,-22.4998,misalignment_severe,0,0.7445
CAT-EX-002,1,2025-01-02 05:20:00,1851.7,60.6,76.7,0.406859,2.082646,-0.755576,0.060484,2.613726,1896.7446,1628.1652,185.5469,61.0352,26.035634,3.900649,3.136404,3.620787,117033.1823,-25.0452,imbalance_early,1,0.3017
CAT-EX-001,0,2025-01-02 18:18:00,1846.5,58.5,66.1,0.698345,7.351928,0.056367,-0.37889,5.875811,1620.6534,1622.1644,68.3594,31.7383,44.691259,3.115029,7.471458,8.977577,134477.5615,-21.2445,normal,0,0.0
CAT-DZ-001,4,2025-01-01 15:05:00,928.1,52.9,112.1,0.411488,3.4276,-0.155887,0.338572,4.651133,1821.1067,1704.6019,78.125,61.0352,26.331688,3.385627,5.902581,7.073144,103182.0784,-22.1845,bearing_wear_early,1,0.1657
CAT-TB-001,2,2025-01-02 21:24:00,2444.0,22.0,103.3,0.45966,3.018442,-1.135364,-0.05702,3.654638,1302.5624,1580.3473,83.0078,41.5039,29.411366,3.442075,4.264464,4.829533,17352.2121,-15.939,normal,0,0.0
CAT-TB-001,2,2025-01-02 10:48:00,1063.1,58.5,87.1,2.390376,16.352785,-1.181717,-0.255853,3.648638,1998.2608,1602.6254,34.1797,17.0898,153.031904,3.465996,4.089855,4.463359,3806054.3179,-22.3835,combined_fault,0,0.9489
CAT-DZ-001,4,2025-01-01 03:57:00,1176.8,21.4,63.9,0.62927,4.169159,0.214724,0.464726,3.529152,2314.6817,1522.4813,3010.2539,19.5312,40.264051,3.657028,4.474473,5.321546,1021536.562,-30.5042,normal,0,0.0
CAT-EX-002,1,2025-01-01 20:00:00,1392.0,95.6,51.1,0.768751,8.081541,-0.266033,0.293217,6.029421,1779.9178,1645.6432,68.3594,46.3867,49.200447,3.097964,7.583927,9.169723,209154.141,-22.2012,normal,0,0.0
CAT-EX-001,0,2025-01-01 11:52:00,960.4,28.4,60.9,1.148636,7.999683,-0.076234,-0.030967,3.898804,2607.2128,1537.1852,3928.2227,3896.4844,73.50178,3.613787,4.996276,6.041758,9911994.6604,-23.4407,bearing_wear_severe,0,0.9733
CAT-EX-001,0,2025-01-02 16:05:00,2368.7,65.4,105.3,0.626232,3.44956,-0.57374,0.763382,3.030798,1714.8509,1634.0908,78.125,39.0625,40.069978,3.575694,3.605272,4.048654,86564.8785,-20.1253,normal,0,0.0
CAT-TB-001,2,2025-01-02 09:35:00,1515.6,88.5,87.3,0.377479,1.889856,0.426392,-0.307498,2.615439,1256.5429,1586.861,104.9805,24.4141,24.16101,3.792316,3.564208,4.478735,12111.3051,-15.9554,normal,0,0.0
CAT-EX-001,0,2025-01-01 05:58:00,2715.1,32.7,103.6,0.603198,5.456715,0.905738,-1.152442,5.463986,1605.0035,1618.4376,134.2773,90.332,38.595484,2.99469,7.194944,8.699009,80853.873,-20.5533,misalignment_early,1,0.0811
CAT-EX-002,1,2025-01-02 18:09:00,2097.6,72.7,89.8,0.823889,8.730482,0.37906,0.267029,6.179262,2157.9812,1507.1516,2028.8086,1804.1992,52.7169,3.202539,7.836371,9.334039,3375683.5557,-27.2593,bearing_wear_severe,0,0.6172
CAT-TB-002,3,2025-01-01 13:26:00,2793.5,47.6,103.9,0.335963,2.840756,0.136241,0.459193,4.25787,1643.6089,1611.5639,227.0508,92.7734,21.497001,3.329395,5.479101,6.587704,22620.9085,-19.7748,normal,0,0.0
CAT-DZ-001,4,2025-01-02 15:21:00,1609.2,57.6,113.3,0.883248,8.325116,-1.27744,-0.2128,5.494298,2006.3822,1622.6927,53.7109,26.8555,56.514578,2.856066,5.933984,6.268115,173096.9335,-19.7705,imbalance_early,1,0.1581
CAT-EX-002,1,2025-01-02 18:28:00,1263.9,25.2,106.0,0.453758,2.855814,-0.418693,-0.017435,3.753716,1697.0943,1591.6609,2724.6094,41.5039,29.034515,3.681954,4.693321,5.634827,390472.6711,-19.2989,bearing_wear_early,1,0.2449
CAT-EX-002,1,2025-01-01 04:48:00,939.6,34.3,109.7,0.413526,2.735528,-0.136863,-0.387813,3.537511,1683.2912,1668.1323,95.2148,46.3867,26.473632,3.65973,4.398619,5.163677,193612.3849,-18.4206,combined_fault,0,0.3518
CAT-TB-001,2,2025-01-02 20:57:00,1924.9,62.6,53.5,0.529738,4.417798,-0.257345,-0.276891,6.402806,1614.5402,1638.2094,95.2148,31.7383,33.895228,3.308386,7.809786,9.065604,45272.5878,-18.7865,misalignment_early,1,0.1272
CAT-DZ-001,4,2025-01-02 07:50:00,1601.8,22.7,52.2,0.993328,5.570262,-0.858031,0.207332,2.955032,2143.3735,1601.1988,80.5664,26.8555,63.557521,3.781778,3.490129,3.967254,725856.454,-25.1579,normal,0,0.0
CAT-EX-001,0,2025-01-02 06:56:00,2192.6,44.5,62.3,0.803257,4.046881,-0.91146,-0.16906,2.69646,2105.5493,1600.6617,73.2422,36.6211,51.400623,3.818972,3.29322,3.941845,276637.1944,-22.7775,normal,0,0.0
CAT-EX-001,0,2025-01-01 06:12:00,2448.6,22.2,113.3,0.473102,5.357885,-0.018856,-0.461206,5.914868,2092.19,1582.3113,1672.3633,41.5039,30.272279,3.079815,7.270537,8.499295,335856.8166,-28.2322,normal,0,0.0
CAT-EX-002,1,2025-01-01 12:23:00,2779.5,26.6,57.2,0.678087,3.78239,-0.516375,-0.504801,3.655389,1711.4718,1632.6824,139.1602,46.3867,43.38737,3.677567,4.436591,5.068166,45631.2338,-16.6457,normal,0,0.0
CAT-TB-001,2,2025-01-02 08:20:00,1747.9,76.5,117.6,0.718715,4.796996,-0.14427,-0.785609,4.686672,1945.8525,1611.2534,117.1875,58.5938,45.988293,3.54068,5.781844,6.737626,265207.408,-23.638,misalignment_severe,0,0.6621
CAT-TB-002,3,2025-01-02 07:34:00,995.3,45.3,61.5,0.473431,5.260085,-0.293966,0.057358,6.241484,1671.567,1646.7232,65.918,17.0898,30.314874,3.022642,7.448104,8.529348,53965.6262,-20.6043,normal,0,0.0
CAT-DZ-001,4,2025-01-01 15:39:00,1419.3,41.7,106.3,0.832936,5.185048,-1.066167,-0.256238,3.998812,1891.2304,1634.5881,70.8008,24.4141,53.313473,3.589844,4.560374,5.046979,363569.8605,-23.7133,misalignment_early,1,0.2241
